event_id,user_id,account_id,event_name,timestamp,plan_tier,region,acquisition_channel,account_segment,mrr,expansion_amount,session_duration,churned_flag,active_flag,current_mrr,prior_mrr
EVT-03-002793,USR-000806,ACC-00440,feature_used,2025-12-23T16:00:00.000000,Professional,North America,Organic,SMB,149,0.0,0.4,0,1,149.0,149.0
EVT-03-002794,USR-000945,ACC-00519,feature_used,2025-12-02T01:00:00.000000,Free,Europe,Organic,Mid-Market,0,0.0,26.1,0,1,0.0,0.0
EVT-03-002795,USR-000671,ACC-00370,signed_up,2025-12-24T08:00:00.000000,Professional,North America,Partner,SMB,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002796,USR-001459,ACC-00809,plan_downgraded,2025-12-31T00:00:00.000000,Starter,North America,Paid Search,SMB,49,0.0,0.0,0,1,0.0,49.0
EVT-03-002797,USR-000605,ACC-00332,signed_up,2025-12-09T05:00:00.000000,Starter,Europe,Paid Search,Enterprise,49,0.0,0.0,0,1,49.0,49.0
EVT-03-002798,USR-001531,ACC-00853,invoice_paid,2025-12-28T21:00:00.000000,Professional,Europe,Paid Search,Mid-Market,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002799,USR-000932,ACC-00512,signed_up,2025-12-21T17:00:00.000000,Professional,North America,Partner,SMB,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002800,USR-000493,ACC-00269,feature_used,2025-12-24T19:00:00.000000,Professional,North America,Organic,Mid-Market,149,0.0,11.3,0,1,149.0,149.0
EVT-03-002801,USR-001354,ACC-00753,session_started,2025-12-28T00:00:00.000000,Starter,North America,Paid Search,Mid-Market,49,0.0,25.8,0,1,49.0,49.0
EVT-03-002802,USR-000718,ACC-00393,session_started,2025-12-04T04:00:00.000000,Starter,North America,Paid Search,Enterprise,49,0.0,37.2,0,1,49.0,49.0
EVT-03-002803,USR-001190,ACC-00656,subscription_cancelled,2025-12-14T03:00:00.000000,Professional,Europe,Organic,Mid-Market,149,0.0,0.0,1,0,0.0,149.0
EVT-03-002804,USR-000886,ACC-00483,session_started,2025-12-01T09:00:00.000000,Starter,Europe,Paid Search,Enterprise,49,0.0,24.0,0,1,49.0,49.0
EVT-03-002805,USR-001475,ACC-00821,feature_used,2025-12-16T23:00:00.000000,Starter,Europe,Referral,Enterprise,49,0.0,1.7,0,1,49.0,49.0
EVT-03-002806,USR-001181,ACC-00650,plan_upgraded,2025-12-25T19:00:00.000000,Enterprise,North America,Organic,SMB,499,0.0,0.0,0,1,499.0,499.0
EVT-03-002807,USR-001448,ACC-00804,feature_used,2025-12-12T06:00:00.000000,Enterprise,Latin America,Partner,SMB,499,0.0,31.1,0,1,499.0,499.0
EVT-03-002808,USR-001519,ACC-00846,subscription_started,2025-12-05T01:00:00.000000,Starter,North America,Organic,SMB,49,0.0,0.0,0,1,49.0,0.0
EVT-03-002809,USR-000121,ACC-00061,feature_used,2025-12-27T04:00:00.000000,Starter,Latin America,Partner,SMB,49,0.0,1.6,0,1,49.0,49.0
EVT-03-002810,USR-001280,ACC-00705,plan_upgraded,2025-12-21T05:00:00.000000,Enterprise,North America,Paid Search,SMB,499,0.0,0.0,0,1,499.0,499.0
EVT-03-002811,USR-000270,ACC-00146,invoice_paid,2025-12-24T16:00:00.000000,Professional,Asia Pacific,Partner,Enterprise,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002812,USR-001148,ACC-00631,invoice_paid,2025-12-10T22:00:00.000000,Professional,Latin America,Referral,SMB,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002813,USR-001588,ACC-00886,session_started,2025-12-17T22:00:00.000000,Starter,Latin America,Paid Search,Mid-Market,49,0.0,9.7,0,1,49.0,49.0
EVT-03-002814,USR-001066,ACC-00583,signed_up,2025-12-27T08:00:00.000000,Starter,Europe,Organic,SMB,49,0.0,0.0,0,1,49.0,49.0
EVT-03-002815,USR-001293,ACC-00716,plan_downgraded,2025-12-15T23:00:00.000000,Professional,North America,Organic,SMB,149,0.0,0.0,0,1,49.0,149.0
EVT-03-002816,USR-000401,ACC-00216,subscription_started,2025-12-06T18:00:00.000000,Professional,Europe,Organic,Mid-Market,149,0.0,0.0,0,1,149.0,0.0
EVT-03-002817,USR-001405,ACC-00780,feature_used,2025-12-03T13:00:00.000000,Starter,Asia Pacific,Paid Search,SMB,49,0.0,16.1,0,1,49.0,49.0
EVT-03-002818,USR-001415,ACC-00787,feature_used,2025-12-11T15:00:00.000000,Professional,Europe,Paid Search,SMB,149,0.0,16.4,0,1,149.0,149.0
EVT-03-002819,USR-001181,ACC-00650,invoice_paid,2025-12-30T05:00:00.000000,Enterprise,North America,Organic,SMB,499,0.0,0.0,0,1,499.0,499.0
EVT-03-002820,USR-000712,ACC-00391,feature_used,2025-12-11T06:00:00.000000,Professional,Asia Pacific,Paid Search,Enterprise,149,0.0,8.0,0,1,149.0,149.0
EVT-03-002821,USR-000033,ACC-00017,invoice_paid,2025-12-18T01:00:00.000000,Starter,North America,Partner,SMB,49,0.0,0.0,0,1,49.0,49.0
EVT-03-002822,USR-000640,ACC-00355,plan_upgraded,2025-12-27T13:00:00.000000,Enterprise,Europe,Partner,Enterprise,499,0.0,0.0,0,1,499.0,499.0
EVT-03-002823,USR-000601,ACC-00330,feature_used,2025-12-21T06:00:00.000000,Free,North America,Referral,Mid-Market,0,0.0,1.9,0,1,0.0,0.0
EVT-03-002824,USR-000094,ACC-00048,invoice_paid,2025-12-05T11:00:00.000000,Free,Europe,Paid Search,Enterprise,0,0.0,0.0,0,1,0.0,0.0
EVT-03-002825,USR-001139,ACC-00625,feature_used,2025-12-26T17:00:00.000000,Starter,North America,Paid Search,SMB,49,0.0,4.3,0,1,49.0,49.0
EVT-03-002826,USR-000639,ACC-00354,session_started,2025-12-16T17:00:00.000000,Professional,Asia Pacific,Partner,Enterprise,149,0.0,0.5,0,1,149.0,149.0
EVT-03-002827,USR-001089,ACC-00596,subscription_cancelled,2025-12-30T04:00:00.000000,Professional,North America,Paid Search,SMB,149,0.0,0.0,1,0,0.0,149.0
EVT-03-002828,USR-001207,ACC-00666,session_started,2025-12-09T19:00:00.000000,Enterprise,Europe,Partner,SMB,499,0.0,10.5,0,1,499.0,499.0
EVT-03-002829,USR-000239,ACC-00128,subscription_started,2025-12-06T00:00:00.000000,Starter,Europe,Paid Search,Mid-Market,49,0.0,0.0,0,1,49.0,0.0
EVT-03-002830,USR-000972,ACC-00533,feature_used,2025-12-05T03:00:00.000000,Starter,Asia Pacific,Organic,Mid-Market,49,0.0,2.9,0,1,49.0,49.0
EVT-03-002831,USR-000597,ACC-00327,subscription_cancelled,2025-12-14T13:00:00.000000,Enterprise,North America,Paid Search,SMB,499,0.0,0.0,1,0,0.0,499.0
EVT-03-002832,USR-000535,ACC-00291,invoice_paid,2025-12-08T06:00:00.000000,Free,Asia Pacific,Referral,Enterprise,0,0.0,0.0,0,1,0.0,0.0
EVT-03-002833,USR-000732,ACC-00401,session_started,2025-12-01T13:00:00.000000,Professional,Europe,Paid Search,Enterprise,149,0.0,11.3,0,1,149.0,149.0
EVT-03-002834,USR-000811,ACC-00443,session_started,2025-12-08T20:00:00.000000,Starter,North America,Organic,SMB,49,0.0,38.9,0,1,49.0,49.0
EVT-03-002835,USR-000819,ACC-00446,feature_used,2025-12-28T00:00:00.000000,Starter,Asia Pacific,Organic,Enterprise,49,0.0,2.4,0,1,49.0,49.0
EVT-03-002836,USR-001201,ACC-00662,plan_upgraded,2025-12-30T11:00:00.000000,Enterprise,Europe,Paid Search,SMB,499,0.0,0.0,0,1,499.0,499.0
EVT-03-002837,USR-000779,ACC-00426,invoice_paid,2025-12-29T22:00:00.000000,Free,Europe,Partner,Mid-Market,0,0.0,0.0,0,1,0.0,0.0
EVT-03-002838,USR-000731,ACC-00400,invoice_paid,2025-12-27T11:00:00.000000,Professional,Asia Pacific,Paid Search,Enterprise,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002839,USR-001203,ACC-00664,plan_upgraded,2025-12-04T23:00:00.000000,Starter,Asia Pacific,Paid Search,SMB,49,100.0,0.0,0,1,149.0,49.0
EVT-03-002840,USR-001514,ACC-00842,subscription_started,2025-12-10T22:00:00.000000,Professional,North America,Referral,SMB,149,0.0,0.0,0,1,149.0,0.0
EVT-03-002841,USR-000724,ACC-00396,feature_used,2025-12-20T08:00:00.000000,Starter,Europe,Organic,SMB,49,0.0,13.2,0,1,49.0,49.0
EVT-03-002842,USR-000168,ACC-00089,feature_used,2025-12-16T07:00:00.000000,Professional,Asia Pacific,Paid Search,Mid-Market,149,0.0,1.0,0,1,149.0,149.0
EVT-03-002843,USR-001032,ACC-00566,invoice_paid,2025-12-25T21:00:00.000000,Starter,North America,Paid Search,Enterprise,49,0.0,0.0,0,1,49.0,49.0
EVT-03-002844,USR-000280,ACC-00151,subscription_cancelled,2025-12-27T02:00:00.000000,Starter,North America,Paid Search,SMB,49,0.0,0.0,1,0,0.0,49.0
EVT-03-002845,USR-000408,ACC-00221,feature_used,2025-12-07T20:00:00.000000,Professional,Europe,Partner,SMB,149,0.0,9.2,0,1,149.0,149.0
EVT-03-002846,USR-000384,ACC-00207,feature_used,2025-12-18T12:00:00.000000,Free,Europe,Paid Search,Enterprise,0,0.0,0.6,0,1,0.0,0.0
EVT-03-002847,USR-001094,ACC-00600,invoice_paid,2025-12-03T14:00:00.000000,Starter,North America,Paid Search,SMB,49,0.0,0.0,0,1,49.0,49.0
EVT-03-002848,USR-001179,ACC-00649,subscription_started,2025-12-02T03:00:00.000000,Starter,Latin America,Partner,SMB,49,0.0,0.0,0,1,49.0,0.0
EVT-03-002849,USR-001116,ACC-00613,feature_used,2025-12-05T07:00:00.000000,Starter,North America,Partner,SMB,49,0.0,2.0,0,1,49.0,49.0
EVT-03-002850,USR-000315,ACC-00168,plan_upgraded,2025-12-04T08:00:00.000000,Free,Latin America,Paid Search,Enterprise,0,49.0,0.0,0,1,49.0,0.0
EVT-03-002851,USR-000509,ACC-00277,session_started,2025-12-07T15:00:00.000000,Enterprise,Europe,Paid Search,Enterprise,499,0.0,19.8,0,1,499.0,499.0
EVT-03-002852,USR-000708,ACC-00389,invoice_paid,2025-12-02T01:00:00.000000,Professional,Asia Pacific,Paid Search,SMB,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002853,USR-000161,ACC-00084,session_started,2025-12-01T06:00:00.000000,Enterprise,Asia Pacific,Organic,Enterprise,499,0.0,1.9,0,1,499.0,499.0
EVT-03-002854,USR-000847,ACC-00461,session_started,2025-12-24T13:00:00.000000,Free,North America,Paid Search,Mid-Market,0,0.0,0.9,0,1,0.0,0.0
EVT-03-002855,USR-001092,ACC-00598,feature_used,2025-12-26T12:00:00.000000,Enterprise,North America,Partner,Mid-Market,499,0.0,12.7,0,1,499.0,499.0
EVT-03-002856,USR-001773,ACC-00996,subscription_started,2025-12-05T09:00:00.000000,Enterprise,Asia Pacific,Referral,Mid-Market,499,0.0,0.0,0,1,499.0,0.0
EVT-03-002857,USR-000797,ACC-00435,feature_used,2025-12-03T19:00:00.000000,Starter,North America,Referral,SMB,49,0.0,5.2,0,1,49.0,49.0
EVT-03-002858,USR-000171,ACC-00092,invoice_paid,2025-12-01T18:00:00.000000,Starter,North America,Partner,SMB,49,0.0,0.0,0,1,49.0,49.0
EVT-03-002859,USR-001559,ACC-00870,session_started,2025-12-21T22:00:00.000000,Enterprise,Europe,Organic,SMB,499,0.0,7.5,0,1,499.0,499.0
EVT-03-002860,USR-000575,ACC-00315,session_started,2025-12-08T05:00:00.000000,Free,Asia Pacific,Paid Search,SMB,0,0.0,5.9,0,1,0.0,0.0
EVT-03-002861,USR-001046,ACC-00574,session_started,2025-12-22T06:00:00.000000,Professional,Europe,Partner,Mid-Market,149,0.0,15.8,0,1,149.0,149.0
EVT-03-002862,USR-001451,ACC-00806,feature_used,2025-12-04T08:00:00.000000,Professional,North America,Referral,Mid-Market,149,0.0,23.4,0,1,149.0,149.0
EVT-03-002863,USR-000992,ACC-00543,invoice_paid,2025-12-18T02:00:00.000000,Starter,North America,Partner,Mid-Market,49,0.0,0.0,0,1,49.0,49.0
EVT-03-002864,USR-001694,ACC-00951,subscription_cancelled,2025-12-29T16:00:00.000000,Enterprise,Europe,Organic,Mid-Market,499,0.0,0.0,1,0,0.0,499.0
EVT-03-002865,USR-000605,ACC-00332,session_started,2025-12-14T10:00:00.000000,Starter,Europe,Paid Search,Enterprise,49,0.0,4.0,0,1,49.0,49.0
EVT-03-002866,USR-000266,ACC-00142,feature_used,2025-12-26T18:00:00.000000,Professional,Asia Pacific,Paid Search,SMB,149,0.0,30.5,0,1,149.0,149.0
EVT-03-002867,USR-001525,ACC-00849,invoice_paid,2025-12-10T12:00:00.000000,Free,Europe,Organic,Mid-Market,0,0.0,0.0,0,1,0.0,0.0
EVT-03-002868,USR-000893,ACC-00488,feature_used,2025-12-14T17:00:00.000000,Free,North America,Paid Search,SMB,0,0.0,14.1,0,1,0.0,0.0
EVT-03-002869,USR-000234,ACC-00125,feature_used,2025-12-14T08:00:00.000000,Professional,Europe,Partner,SMB,149,0.0,52.2,0,1,149.0,149.0
EVT-03-002870,USR-001160,ACC-00638,feature_used,2025-12-20T15:00:00.000000,Starter,Europe,Paid Search,SMB,49,0.0,6.8,0,1,49.0,49.0
EVT-03-002871,USR-001528,ACC-00851,session_started,2025-12-04T00:00:00.000000,Professional,North America,Paid Search,Mid-Market,149,0.0,1.9,0,1,149.0,149.0
EVT-03-002872,USR-001562,ACC-00871,plan_downgraded,2025-12-04T09:00:00.000000,Free,Europe,Partner,Enterprise,0,0.0,0.0,0,1,0.0,0.0
EVT-03-002873,USR-000938,ACC-00516,feature_used,2025-12-11T18:00:00.000000,Starter,Latin America,Organic,SMB,49,0.0,28.5,0,1,49.0,49.0
EVT-03-002874,USR-001316,ACC-00730,plan_upgraded,2025-12-02T22:00:00.000000,Professional,Asia Pacific,Organic,SMB,149,350.0,0.0,0,1,499.0,149.0
EVT-03-002875,USR-001545,ACC-00861,subscription_cancelled,2025-12-20T22:00:00.000000,Starter,Europe,Paid Search,SMB,49,0.0,0.0,1,0,0.0,49.0
EVT-03-002876,USR-001192,ACC-00657,signed_up,2025-12-05T11:00:00.000000,Professional,Latin America,Organic,Mid-Market,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002877,USR-001003,ACC-00551,plan_downgraded,2025-12-24T06:00:00.000000,Starter,Asia Pacific,Organic,SMB,49,0.0,0.0,0,1,0.0,49.0
EVT-03-002878,USR-001412,ACC-00785,session_started,2025-12-25T08:00:00.000000,Enterprise,North America,Paid Search,Mid-Market,499,0.0,30.4,0,1,499.0,499.0
EVT-03-002879,USR-000419,ACC-00227,session_started,2025-12-01T22:00:00.000000,Starter,North America,Referral,Mid-Market,49,0.0,39.7,0,1,49.0,49.0
EVT-03-002880,USR-000852,ACC-00463,plan_upgraded,2025-12-24T16:00:00.000000,Starter,Europe,Partner,SMB,49,100.0,0.0,0,1,149.0,49.0
EVT-03-002881,USR-000267,ACC-00143,invoice_paid,2025-12-10T00:00:00.000000,Enterprise,Europe,Organic,SMB,499,0.0,0.0,0,1,499.0,499.0
EVT-03-002882,USR-000987,ACC-00540,subscription_started,2025-12-06T05:00:00.000000,Starter,North America,Paid Search,SMB,49,0.0,0.0,0,1,49.0,0.0
EVT-03-002883,USR-000495,ACC-00271,feature_used,2025-12-07T21:00:00.000000,Professional,North America,Organic,SMB,149,0.0,21.8,0,1,149.0,149.0
EVT-03-002884,USR-000507,ACC-00276,session_started,2025-12-03T09:00:00.000000,Professional,North America,Referral,SMB,149,0.0,1.1,0,1,149.0,149.0
EVT-03-002885,USR-001561,ACC-00871,subscription_started,2025-12-03T06:00:00.000000,Free,Europe,Partner,Enterprise,0,0.0,0.0,0,1,0.0,0.0
EVT-03-002886,USR-000353,ACC-00190,session_started,2025-12-28T19:00:00.000000,Starter,Europe,Referral,SMB,49,0.0,3.6,0,1,49.0,49.0
EVT-03-002887,USR-000879,ACC-00479,feature_used,2025-12-07T18:00:00.000000,Professional,Latin America,Referral,Mid-Market,149,0.0,5.2,0,1,149.0,149.0
EVT-03-002888,USR-001617,ACC-00905,feature_used,2025-12-13T06:00:00.000000,Professional,Europe,Organic,SMB,149,0.0,30.1,0,1,149.0,149.0
EVT-03-002889,USR-001417,ACC-00788,plan_downgraded,2025-12-30T15:00:00.000000,Starter,Europe,Paid Search,SMB,49,0.0,0.0,0,1,0.0,49.0
EVT-03-002890,USR-000806,ACC-00440,feature_used,2025-12-29T18:00:00.000000,Professional,North America,Organic,SMB,149,0.0,11.5,0,1,149.0,149.0
EVT-03-002891,USR-000314,ACC-00167,invoice_paid,2025-12-20T06:00:00.000000,Free,North America,Referral,SMB,0,0.0,0.0,0,1,0.0,0.0
EVT-03-002892,USR-000720,ACC-00394,invoice_paid,2025-12-30T16:00:00.000000,Enterprise,Asia Pacific,Paid Search,Enterprise,499,0.0,0.0,0,1,499.0,499.0
EVT-03-002893,USR-001033,ACC-00566,subscription_started,2025-12-09T12:00:00.000000,Starter,North America,Paid Search,Enterprise,49,0.0,0.0,0,1,49.0,0.0
EVT-03-002894,USR-000809,ACC-00441,session_started,2025-12-10T02:00:00.000000,Starter,Asia Pacific,Paid Search,SMB,49,0.0,10.0,0,1,49.0,49.0
EVT-03-002895,USR-001717,ACC-00966,invoice_paid,2025-12-19T23:00:00.000000,Starter,Latin America,Paid Search,Mid-Market,49,0.0,0.0,0,1,49.0,49.0
EVT-03-002896,USR-000141,ACC-00071,feature_used,2025-12-17T03:00:00.000000,Professional,Asia Pacific,Partner,SMB,149,0.0,10.0,0,1,149.0,149.0
EVT-03-002897,USR-001199,ACC-00661,invoice_paid,2025-12-24T06:00:00.000000,Professional,North America,Paid Search,Mid-Market,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002898,USR-001539,ACC-00857,plan_upgraded,2025-12-29T03:00:00.000000,Professional,North America,Paid Search,SMB,149,350.0,0.0,0,1,499.0,149.0
EVT-03-002899,USR-000310,ACC-00166,subscription_cancelled,2025-12-15T20:00:00.000000,Enterprise,Europe,Paid Search,Mid-Market,499,0.0,0.0,1,0,0.0,499.0
EVT-03-002900,USR-000251,ACC-00135,subscription_started,2025-12-03T08:00:00.000000,Starter,Asia Pacific,Organic,Enterprise,49,0.0,0.0,0,1,49.0,0.0
EVT-03-002901,USR-001635,ACC-00916,invoice_paid,2025-12-05T02:00:00.000000,Free,North America,Paid Search,SMB,0,0.0,0.0,0,1,0.0,0.0
EVT-03-002902,USR-001483,ACC-00826,signed_up,2025-12-05T01:00:00.000000,Free,Latin America,Partner,Mid-Market,0,0.0,0.0,0,1,0.0,0.0
EVT-03-002903,USR-001513,ACC-00841,session_started,2025-12-09T20:00:00.000000,Starter,North America,Paid Search,Mid-Market,49,0.0,6.6,0,1,49.0,49.0
EVT-03-002904,USR-000978,ACC-00536,signed_up,2025-12-07T01:00:00.000000,Professional,Europe,Partner,Mid-Market,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002905,USR-001454,ACC-00807,signed_up,2025-12-08T17:00:00.000000,Professional,Europe,Referral,Enterprise,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002906,USR-001711,ACC-00962,invoice_paid,2025-12-15T09:00:00.000000,Professional,Asia Pacific,Paid Search,SMB,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002907,USR-000358,ACC-00194,invoice_paid,2025-12-16T15:00:00.000000,Professional,Europe,Paid Search,SMB,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002908,USR-000029,ACC-00016,session_started,2025-12-13T08:00:00.000000,Professional,North America,Partner,Enterprise,149,0.0,3.5,0,1,149.0,149.0
EVT-03-002909,USR-001483,ACC-00826,invoice_paid,2025-12-25T16:00:00.000000,Free,Latin America,Partner,Mid-Market,0,0.0,0.0,0,1,0.0,0.0
EVT-03-002910,USR-000165,ACC-00086,subscription_started,2025-12-10T00:00:00.000000,Starter,North America,Referral,Enterprise,49,0.0,0.0,0,1,49.0,0.0
EVT-03-002911,USR-001177,ACC-00648,session_started,2025-12-25T04:00:00.000000,Enterprise,North America,Paid Search,Mid-Market,499,0.0,1.5,0,1,499.0,499.0
EVT-03-002912,USR-000084,ACC-00044,session_started,2025-12-22T15:00:00.000000,Enterprise,Europe,Paid Search,SMB,499,0.0,6.5,0,1,499.0,499.0
EVT-03-002913,USR-000153,ACC-00078,invoice_paid,2025-12-25T02:00:00.000000,Professional,North America,Organic,Mid-Market,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002914,USR-000867,ACC-00472,feature_used,2025-12-03T19:00:00.000000,Free,Europe,Paid Search,Enterprise,0,0.0,5.7,0,1,0.0,0.0
EVT-03-002915,USR-000818,ACC-00446,session_started,2025-12-12T22:00:00.000000,Starter,Asia Pacific,Organic,Enterprise,49,0.0,28.8,0,1,49.0,49.0
EVT-03-002916,USR-000820,ACC-00447,plan_downgraded,2025-12-07T10:00:00.000000,Starter,North America,Paid Search,SMB,49,0.0,0.0,0,1,0.0,49.0
EVT-03-002917,USR-000575,ACC-00315,subscription_started,2025-12-09T06:00:00.000000,Free,Asia Pacific,Paid Search,SMB,0,0.0,0.0,0,1,0.0,0.0
EVT-03-002918,USR-001441,ACC-00800,invoice_paid,2025-12-08T11:00:00.000000,Professional,Europe,Partner,SMB,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002919,USR-000470,ACC-00257,session_started,2025-12-21T11:00:00.000000,Starter,Europe,Paid Search,SMB,49,0.0,0.8,0,1,49.0,49.0
EVT-03-002920,USR-000547,ACC-00298,session_started,2025-12-12T04:00:00.000000,Starter,North America,Referral,SMB,49,0.0,3.1,0,1,49.0,49.0
EVT-03-002921,USR-001414,ACC-00786,subscription_started,2025-12-02T03:00:00.000000,Professional,Europe,Organic,SMB,149,0.0,0.0,0,1,149.0,0.0
EVT-03-002922,USR-000285,ACC-00153,feature_used,2025-12-10T21:00:00.000000,Starter,Europe,Paid Search,Enterprise,49,0.0,29.6,0,1,49.0,49.0
EVT-03-002923,USR-000845,ACC-00460,invoice_paid,2025-12-11T15:00:00.000000,Starter,Asia Pacific,Organic,SMB,49,0.0,0.0,0,1,49.0,49.0
EVT-03-002924,USR-001085,ACC-00592,subscription_cancelled,2025-12-03T04:00:00.000000,Professional,Europe,Partner,SMB,149,0.0,0.0,1,0,0.0,149.0
EVT-03-002925,USR-000713,ACC-00391,feature_used,2025-12-28T15:00:00.000000,Professional,Asia Pacific,Paid Search,Enterprise,149,0.0,3.7,0,1,149.0,149.0
EVT-03-002926,USR-000135,ACC-00068,signed_up,2025-12-10T01:00:00.000000,Professional,North America,Paid Search,SMB,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002927,USR-000062,ACC-00034,subscription_started,2025-12-09T06:00:00.000000,Enterprise,Europe,Organic,SMB,499,0.0,0.0,0,1,499.0,0.0
EVT-03-002928,USR-000235,ACC-00126,invoice_paid,2025-12-04T22:00:00.000000,Starter,Europe,Organic,SMB,49,0.0,0.0,0,1,49.0,49.0
EVT-03-002929,USR-001395,ACC-00773,plan_upgraded,2025-12-12T02:00:00.000000,Professional,Asia Pacific,Organic,SMB,149,350.0,0.0,0,1,499.0,149.0
EVT-03-002930,USR-000930,ACC-00511,invoice_paid,2025-12-14T08:00:00.000000,Professional,Asia Pacific,Organic,Enterprise,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002931,USR-000906,ACC-00496,feature_used,2025-12-18T10:00:00.000000,Professional,Europe,Referral,Mid-Market,149,0.0,26.7,0,1,149.0,149.0
EVT-03-002932,USR-000799,ACC-00437,session_started,2025-12-29T03:00:00.000000,Professional,North America,Organic,Mid-Market,149,0.0,9.4,0,1,149.0,149.0
EVT-03-002933,USR-000439,ACC-00240,feature_used,2025-12-02T12:00:00.000000,Enterprise,North America,Referral,Enterprise,499,0.0,9.3,0,1,499.0,499.0
EVT-03-002934,USR-000757,ACC-00413,invoice_paid,2025-12-21T16:00:00.000000,Starter,North America,Partner,SMB,49,0.0,0.0,0,1,49.0,49.0
EVT-03-002935,USR-000238,ACC-00128,feature_used,2025-12-10T01:00:00.000000,Starter,Europe,Paid Search,Mid-Market,49,0.0,11.4,0,1,49.0,49.0
EVT-03-002936,USR-000328,ACC-00174,feature_used,2025-12-16T20:00:00.000000,Starter,North America,Partner,SMB,49,0.0,8.1,0,1,49.0,49.0
EVT-03-002937,USR-001287,ACC-00711,invoice_paid,2025-12-02T14:00:00.000000,Enterprise,North America,Referral,Enterprise,499,0.0,0.0,0,1,499.0,499.0
EVT-03-002938,USR-001040,ACC-00570,feature_used,2025-12-23T02:00:00.000000,Free,North America,Organic,Enterprise,0,0.0,10.8,0,1,0.0,0.0
EVT-03-002939,USR-001455,ACC-00807,signed_up,2025-12-04T03:00:00.000000,Professional,Europe,Referral,Enterprise,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002940,USR-001636,ACC-00916,plan_downgraded,2025-12-09T10:00:00.000000,Free,North America,Paid Search,SMB,0,0.0,0.0,0,1,0.0,0.0
EVT-03-002941,USR-001047,ACC-00574,feature_used,2025-12-29T00:00:00.000000,Professional,Europe,Partner,Mid-Market,149,0.0,17.2,0,1,149.0,149.0
EVT-03-002942,USR-000596,ACC-00326,plan_upgraded,2025-12-10T13:00:00.000000,Professional,Europe,Partner,Enterprise,149,350.0,0.0,0,1,499.0,149.0
EVT-03-002943,USR-000630,ACC-00348,feature_used,2025-12-30T22:00:00.000000,Starter,Asia Pacific,Paid Search,SMB,49,0.0,20.6,0,1,49.0,49.0
EVT-03-002944,USR-001159,ACC-00637,signed_up,2025-12-17T03:00:00.000000,Starter,Europe,Paid Search,Mid-Market,49,0.0,0.0,0,1,49.0,49.0
EVT-03-002945,USR-000749,ACC-00409,signed_up,2025-12-03T10:00:00.000000,Professional,Europe,Paid Search,Mid-Market,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002946,USR-000944,ACC-00519,session_started,2025-12-08T19:00:00.000000,Free,Europe,Organic,Mid-Market,0,0.0,29.2,0,1,0.0,0.0
EVT-03-002947,USR-000388,ACC-00209,subscription_started,2025-12-03T19:00:00.000000,Professional,Europe,Paid Search,Mid-Market,149,0.0,0.0,0,1,149.0,0.0
EVT-03-002948,USR-001670,ACC-00936,invoice_paid,2025-12-25T10:00:00.000000,Professional,North America,Organic,Enterprise,149,0.0,0.0,0,1,149.0,149.0
EVT-03-002949,USR-000050,ACC-00026,session_started,2025-12-14T03:00:00.000000,Professional,Europe,Partner,SMB,149,0.0,25.9,0,1,149.0,149.0
EVT-03-002950,USR-000654,ACC-00362,subscription_started,2025-12-10T19:00:00.000000,Starter,North America,Partner,Mid-Market,49,0.0,0.0,0,1,49.0,0.0
EVT-03-002951,USR-000952,ACC-00522,feature_used,2025-12-29T20:00:00.000000,Free,Asia Pacific,Partner,SMB,0,0.0,6.3,0,1,0.0,0.0
EVT-03-002952,USR-000574,ACC-00314,invoice_paid,2025-12-24T16:00:00.000000,Free,Asia Pacific,Organic,Mid-Market,0,0.0,0.0,0,1,0.0,0.0
EVT-03-002953,USR-000150,ACC-00076,feature_used,2025-12-14T07:00:00.000000,Free,Asia Pacific,Paid Search,Enterprise,0,0.0,8.7,0,1,0.0,0.0
EVT-03-002954,USR-000221,ACC-00118,subscription_started,2025-12-02T08:00:00.000000,Professional,North America,Partner,SMB,149,0.0,0.0,0,1,149.0,0.0
EVT-03-002955,USR-001091,ACC-00598,session_started,2025-12-29T14:00:00.000000,Enterprise,North America,Partner,Mid-Market,499,0.0,5.8,0,1,499.0,499.0
EVT-03-002956,USR-000031,ACC-00016,session_started,2025-12-27T22:00:00.000000,Professional,North America,Partner,Enterprise,149,0.0,1.2,0,1,149.0,149.0
